Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Cloud Cover  [sfc];Sunshine Duration  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd];Wind Speed  [900 mb];Wind Direction  [900 mb]
2014;11;15;06;00;12.66;0.00;1.00;0.00;6.76;25.20;8.59;303.02
2014;11;15;07;00;12.48;0.00;12.00;34.86;7.10;30.47;6.79;302.01
2014;11;15;08;00;14.45;0.00;22.00;52.34;3.83;41.19;5.63;296.57
2014;11;15;09;00;16.65;0.00;29.00;45.96;0.80;116.57;5.63;296.57
2014;11;15;10;00;17.79;0.00;25.00;41.49;4.02;206.57;5.99;302.74
2014;11;15;11;00;18.70;0.00;26.00;44.04;7.20;216.87;5.69;304.70
2014;11;15;12;00;19.33;0.00;27.00;43.40;9.50;217.30;3.55;246.04
2014;11;15;13;00;19.63;0.00;27.00;42.77;11.02;218.37;6.19;215.54
2014;11;15;14;00;19.69;0.00;25.00;42.77;11.48;221.19;6.61;209.36
2014;11;15;15;00;19.38;0.00;21.00;44.04;11.48;221.19;6.12;208.07
2014;11;15;16;00;18.71;0.00;25.00;46.60;10.97;221.01;3.56;225.00
2014;11;15;17;00;17.67;0.00;24.00;37.91;8.59;213.02;2.60;303.69
2014;11;15;18;00;16.89;0.00;32.00;0.00;7.20;216.87;5.19;326.31
2014;11;15;19;00;16.30;0.00;35.00;0.00;5.35;222.27;6.70;323.75
2014;11;15;20;00;16.06;0.00;100.00;0.00;3.40;237.99;8.16;318.58
2014;11;15;21;00;15.93;0.00;100.00;0.00;1.84;258.69;9.45;319.64
2014;11;15;22;00;15.83;0.00;100.00;0.00;1.14;288.43;10.09;325.18
2014;11;15;23;00;15.71;0.00;100.00;0.00;1.84;348.69;11.30;337.52
2014;11;16;00;00;15.56;0.00;100.00;0.00;3.24;360.00;12.92;347.13
2014;11;16;01;00;15.42;0.00;100.00;0.00;4.38;9.46;16.39;351.16
2014;11;16;02;00;15.28;0.00;100.00;0.00;5.86;10.62;18.58;351.09
2014;11;16;03;00;14.88;0.00;100.00;0.00;6.99;11.89;21.03;353.12
2014;11;16;04;00;11.03;0.00;0.00;0.00;13.55;16.99;32.33;18.84
2014;11;16;05;00;10.46;0.00;3.00;0.00;13.90;16.56;33.38;16.28
2014;11;16;06;00;10.04;0.00;0.30;0.00;14.35;17.53;33.53;14.93
2014;11;16;07;00;10.09;0.00;4.20;34.18;14.69;17.10;32.34;16.82
2014;11;16;08;00;12.89;0.00;2.70;57.32;14.58;20.22;31.08;18.23
2014;11;16;09;00;15.46;0.00;1.80;58.28;16.42;26.00;25.86;16.16
2014;11;16;10;00;18.01;0.00;7.00;58.85;17.78;31.76;20.36;8.13
2014;11;16;11;00;19.91;0.00;5.00;55.53;18.67;34.00;20.24;5.10
2014;11;16;12;00;21.31;0.00;5.00;56.81;18.88;34.90;19.16;5.39
2014;11;16;13;00;22.26;0.00;5.00;56.81;17.79;35.94;17.73;5.83
2014;11;16;14;00;22.71;0.00;6.00;56.81;16.58;34.38;17.70;4.67
2014;11;16;15;00;22.70;0.00;3.90;56.17;15.68;31.87;18.49;6.71
2014;11;16;16;00;22.06;0.00;2.10;57.51;14.65;27.82;20.55;11.11
2014;11;16;17;00;20.50;0.00;0.60;49.94;11.84;19.54;23.69;16.78
2014;11;16;18;00;18.84;0.00;0.00;0.00;12.76;16.39;26.00;21.95
2014;11;16;19;00;17.19;0.00;0.00;0.00;13.66;18.43;25.92;27.28
2014;11;16;20;00;15.36;0.00;0.00;0.00;13.55;16.99;24.77;32.54
2014;11;16;21;00;13.42;0.00;0.00;0.00;13.21;17.45;23.33;38.11
2014;11;16;22;00;12.08;0.00;0.00;0.00;13.55;16.99;20.93;40.82
2014;11;16;23;00;11.03;0.00;0.90;0.00;14.00;17.97;18.12;40.97
2014;11;17;00;00;10.17;0.00;0.30;0.00;14.00;17.97;16.64;38.85
2014;11;17;01;00;9.46;0.00;0.00;0.00;14.00;17.97;16.28;35.10
2014;11;17;02;00;8.85;0.00;0.00;0.00;14.46;18.89;15.99;31.18
2014;11;17;03;00;8.31;0.00;0.00;0.00;14.46;18.89;15.95;28.30
2014;11;17;04;00;12.08;0.00;2.00;0.00;11.84;19.54;18.92;21.19
2014;11;17;05;00;11.19;0.00;0.00;0.00;12.64;19.98;19.86;22.38
2014;11;17;06;00;10.41;0.00;0.00;0.00;12.98;19.44;17.78;21.37
2014;11;17;07;00;10.07;0.00;0.00;33.34;12.98;19.44;17.08;18.43
2014;11;17;08;00;12.24;0.00;2.00;60.00;10.70;19.65;16.28;18.03
2014;11;17;09;00;15.91;0.00;2.00;58.72;10.95;27.41;15.72;20.10
2014;11;17;10;00;18.42;0.00;0.00;58.72;10.81;29.98;15.51;21.80
2014;11;17;11;00;20.11;0.00;0.00;60.00;9.69;31.33;15.84;21.32
2014;11;17;12;00;21.35;0.00;0.00;60.00;8.09;32.28;13.71;13.67
2014;11;17;13;00;22.13;0.00;0.30;60.00;5.32;28.30;11.61;7.13
2014;11;17;14;00;22.50;0.00;0.60;59.81;3.08;20.56;9.06;6.84
2014;11;17;15;00;22.37;0.00;1.20;59.62;2.19;350.54;8.29;2.49
2014;11;17;16;00;21.66;0.00;1.20;59.23;3.05;315.00;10.14;6.12
2014;11;17;17;00;19.98;0.00;1.20;49.89;3.05;315.00;13.10;15.95
2014;11;17;18;00;18.92;0.00;4.20;0.00;4.33;355.24;15.29;26.57
2014;11;17;19;00;18.35;0.00;3.30;0.00;6.21;10.01;16.38;33.34
2014;11;17;20;00;17.78;0.00;6.00;0.00;7.52;16.70;16.78;35.39
2014;11;17;21;00;17.14;0.00;15.00;0.00;8.77;19.18;16.99;36.38
2014;11;17;22;00;16.26;0.00;30.00;0.00;10.03;21.04;15.99;35.84
2014;11;17;23;00;14.81;0.00;30.00;0.00;10.83;21.45;15.68;31.87
2014;11;18;00;00;13.37;0.00;30.00;0.00;11.97;21.16;15.32;29.58
2014;11;18;01;00;12.51;0.00;30.00;0.00;12.30;20.56;14.65;27.82
2014;11;18;02;00;12.11;0.00;92.00;0.00;12.30;20.56;13.68;26.57
2014;11;18;03;00;11.87;0.00;89.00;0.00;12.43;22.11;12.56;27.30
2014;11;18;04;00;11.33;0.00;42.00;0.00;13.10;20.92;12.88;26.57
2014;11;18;05;00;11.13;0.00;31.00;0.00;13.10;20.92;11.92;25.02
2014;11;18;06;00;10.97;0.00;30.00;0.00;13.10;20.92;11.75;27.35
2014;11;18;07;00;11.23;0.00;39.00;22.06;13.10;20.92;11.30;30.65
2014;11;18;08;00;13.89;0.00;72.00;35.11;10.50;22.17;10.59;35.31
2014;11;18;09;00;17.56;0.00;100.00;14.04;10.19;32.01;9.16;45.00
2014;11;18;10;00;20.24;0.00;82.00;0.00;8.71;38.29;7.93;50.53
2014;11;18;11;00;22.20;0.00;57.00;7.66;7.15;49.09;6.99;55.49
2014;11;18;12;00;23.48;0.00;64.00;23.62;5.00;59.74;6.13;49.76
2014;11;18;13;00;24.22;0.00;100.00;19.15;2.88;90.00;5.90;37.57
2014;11;18;14;00;24.31;0.00;100.00;0.00;3.08;159.44;1.61;26.57
2014;11;18;15;00;24.00;0.00;100.00;0.00;4.74;188.75;0.36;180.00
2014;11;18;16;00;23.17;0.00;100.00;0.00;5.96;205.02;0.51;135.00
2014;11;18;17;00;21.52;0.00;100.00;0.00;4.90;216.03;2.28;108.43
2014;11;18;18;00;20.43;0.00;43.00;0.00;3.32;220.60;4.10;127.87
2014;11;18;19;00;19.39;0.00;35.00;0.00;2.31;218.66;6.49;146.31
2014;11;18;20;00;18.77;0.00;96.00;0.00;0.80;206.57;8.89;158.63
2014;11;18;21;00;18.48;0.00;100.00;0.00;0.80;116.57;10.74;166.43
2014;11;18;22;00;18.17;0.00;100.00;0.00;1.80;90.00;12.07;169.70
2014;11;18;23;00;17.65;0.00;29.00;0.00;2.90;82.87;12.92;167.12
2014;11;19;00;00;17.08;0.00;27.00;0.00;3.55;66.04;13.21;162.55
2014;11;19;01;00;16.58;0.00;51.00;0.00;4.02;63.43;13.32;161.08
2014;11;19;02;00;16.12;0.00;20.00;0.00;4.69;57.53;13.24;157.62
2014;11;19;03;00;15.67;0.00;0.00;0.00;5.12;50.71;13.38;156.19
2014;11;19;04;00;14.77;0.00;0.00;0.00;5.99;32.74;13.91;158.75
2014;11;19;05;00;14.40;0.00;0.00;0.00;5.99;32.74;12.41;163.14
2014;11;19;06;00;14.11;0.00;4.00;0.00;6.49;33.69;10.93;162.76
2014;11;19;07;00;13.96;0.00;0.00;30.12;5.69;34.70;10.93;162.76
2014;11;19;08;00;14.49;0.00;0.00;60.00;4.51;28.61;10.66;168.31
2014;11;19;09;00;16.77;0.00;3.00;60.00;0.80;153.43;9.78;173.66
2014;11;19;10;00;18.51;0.00;3.00;58.09;4.45;194.04;9.03;175.43
2014;11;19;11;00;19.77;0.00;23.00;58.09;6.44;206.57;6.85;176.99
2014;11;19;12;00;20.48;0.00;20.00;45.32;8.40;210.96;6.21;190.01
2014;11;19;13;00;20.75;0.00;100.00;47.23;10.30;216.47;7.42;202.83
2014;11;19;14;00;20.47;0.00;100.00;0.00;11.21;222.40;7.99;215.84
2014;11;19;15;00;19.94;0.00;100.00;0.00;10.97;228.99;7.90;226.85
2014;11;19;16;00;19.26;0.00;15.00;0.00;9.96;229.40;6.30;239.04
2014;11;19;17;00;18.55;0.00;12.00;41.64;7.93;230.53;5.76;270.00
2014;11;19;18;00;17.44;0.00;0.00;0.00;5.35;227.73;5.80;277.13
2014;11;19;19;00;16.58;0.00;0.00;0.00;3.83;228.81;5.86;280.62
2014;11;19;20;00;16.00;0.00;0.00;0.00;3.10;234.46;6.64;282.53
2014;11;19;21;00;15.66;0.00;0.00;0.00;2.28;251.57;6.99;281.89
2014;11;19;22;00;15.43;0.00;0.00;0.00;1.44;270.00;6.29;283.24
2014;11;19;23;00;15.16;0.00;0.00;0.00;1.02;315.00;6.03;287.35
2014;11;20;00;00;14.81;0.00;0.00;0.00;1.80;360.00;5.63;296.57
2014;11;20;01;00;14.53;0.00;0.00;0.00;2.90;7.13;5.62;309.81
2014;11;20;02;00;14.24;0.00;0.00;0.00;3.88;21.80;4.61;321.34
2014;11;20;03;00;13.95;0.00;0.00;0.00;4.35;24.44;4.21;340.02
2014;11;20;04;00;13.72;0.00;0.00;0.00;6.12;28.07;4.02;333.43
2014;11;20;05;00;13.33;0.00;0.00;0.00;6.30;30.96;3.24;360.00
2014;11;20;06;00;12.95;0.00;0.00;0.00;6.30;30.96;1.80;360.00
2014;11;20;07;00;12.76;0.00;0.00;30.52;6.12;28.07;0.72;270.00
2014;11;20;08;00;13.91;0.00;10.00;60.00;3.55;23.96;1.94;248.20
2014;11;20;09;00;16.07;0.00;18.00;53.62;1.84;191.31;3.08;249.44
2014;11;20;10;00;17.28;0.00;20.00;48.51;5.69;214.70;3.76;253.30
2014;11;20;11;00;18.27;0.00;14.00;47.23;7.79;213.69;3.32;257.47
2014;11;20;12;00;18.92;0.00;100.00;51.06;9.69;211.33;4.51;208.61
2014;11;20;13;00;19.05;0.00;100.00;0.00;11.49;212.20;7.17;197.53
2014;11;20;14;00;18.91;0.00;100.00;0.00;12.68;214.59;9.69;201.80
2014;11;20;15;00;18.51;0.00;100.00;0.00;13.32;218.42;10.95;207.41
2014;11;20;16;00;17.71;0.00;100.00;0.00;12.26;220.24;9.20;210.58
2014;11;20;17;00;17.00;0.00;100.00;0.00;10.09;214.82;5.96;205.02
2014;11;20;18;00;16.58;0.00;100.00;0.00;8.89;211.76;4.45;194.04
2014;11;20;19;00;16.22;0.00;100.00;0.00;8.22;208.81;5.51;191.31
2014;11;20;20;00;15.93;0.00;93.00;0.00;7.90;204.23;6.48;180.00
2014;11;20;21;00;15.63;0.00;100.00;0.00;8.23;203.20;9.06;186.84
2014;11;20;22;00;15.35;0.00;100.00;0.00;8.71;209.74;11.11;204.90
2014;11;20;23;00;15.10;0.00;100.00;0.00;8.59;213.02;11.09;215.75
2014;11;21;00;00;14.87;0.00;100.00;0.00;8.22;208.81;10.30;216.47
2014;11;21;01;00;14.66;0.00;100.00;0.00;7.90;210.07;10.00;210.26
2014;11;21;02;00;14.50;0.00;100.00;0.00;7.59;211.43;9.50;204.62
2014;11;21;03;00;14.34;0.00;100.00;0.00;6.99;214.51;7.73;207.76
2014;11;21;04;00;14.84;0.00;100.00;0.00;2.28;288.43;4.83;26.57
2014;11;21;05;00;14.78;0.00;100.00;0.00;2.31;321.34;6.99;34.51
2014;11;21;06;00;14.76;0.00;100.00;0.00;3.32;347.47;9.89;33.11
2014;11;21;07;00;14.85;0.00;100.00;0.00;4.32;360.00;12.98;33.69
2014;11;21;08;00;15.34;0.00;10.00;0.00;4.80;12.99;15.28;34.44
2014;11;21;09;00;16.44;0.00;10.00;53.62;5.51;11.31;16.49;31.61
2014;11;21;10;00;17.58;0.00;0.00;53.62;5.45;7.59;13.40;30.70
2014;11;21;11;00;18.67;0.00;0.00;60.00;5.40;360.00;12.64;19.98
2014;11;21;12;00;19.60;0.00;0.00;60.00;4.45;345.96;11.01;11.31
2014;11;21;13;00;20.16;0.00;0.00;60.00;4.33;318.37;9.36;360.00
2014;11;21;14;00;20.46;0.00;0.00;60.00;5.69;288.43;7.97;341.57
2014;11;21;15;00;20.37;0.00;6.90;60.00;7.24;275.71;7.70;322.59
2014;11;21;16;00;19.81;0.00;30.00;55.60;8.28;270.00;9.45;310.36
2014;11;21;17;00;18.67;0.00;26.40;33.13;7.24;264.29;12.03;321.07
2014;11;21;18;00;17.80;0.00;6.90;0.00;5.77;273.58;13.53;334.80
2014;11;21;19;00;17.05;0.00;8.40;0.00;3.60;306.87;13.56;349.29
2014;11;21;20;00;16.55;0.00;0.00;0.00;3.76;343.30;13.34;356.91
2014;11;21;21;00;16.31;0.00;1.80;0.00;5.04;360.00;12.96;360.00
2014;11;21;22;00;16.02;0.00;4.50;0.00;5.59;14.93;11.21;5.53
2014;11;21;23;00;15.63;0.00;1.20;0.00;6.15;20.56;9.83;8.43
2014;11;22;00;00;15.06;0.00;8.40;0.00;6.83;18.43;8.71;7.13
2014;11;22;01;00;14.28;0.00;3.60;0.00;7.17;17.53;8.65;2.39
2014;11;22;02;00;13.46;0.00;3.00;0.00;7.97;18.43;8.65;2.39
2014;11;22;03;00;12.78;0.00;3.60;0.00;8.31;17.65;9.39;4.40
2014;11;22;04;00;11.17;0.00;7.80;0.00;9.45;17.74;7.07;14.74
2014;11;22;05;00;10.85;0.00;6.00;0.00;9.45;17.74;7.07;14.74
2014;11;22;06;00;10.55;0.00;2.40;0.00;9.79;17.10;7.64;8.13
2014;11;22;07;00;10.61;0.00;0.00;27.93;9.61;12.99;7.92;360.00
2014;11;22;08;00;12.62;0.00;0.00;60.00;7.70;10.78;8.40;350.13
2014;11;22;09;00;15.57;0.00;0.00;60.00;5.51;11.31;8.65;343.07
2014;11;22;10;00;17.88;0.00;0.00;60.00;2.74;336.80;8.56;337.75
2014;11;22;11;00;19.47;0.00;0.00;60.00;4.33;265.24;9.36;337.38
2014;11;22;12;00;20.44;0.00;0.90;60.00;7.17;252.47;7.17;342.47
2014;11;22;13;00;20.95;0.00;8.10;59.43;9.69;248.20;6.88;312.88
2014;11;22;14;00;21.05;0.00;2.70;54.83;10.97;246.80;7.79;303.69
2014;11;22;15;00;20.79;0.00;2.70;58.28;11.30;247.52;9.18;311.82
2014;11;22;16;00;20.16;0.00;7.20;58.28;10.46;243.43;10.19;327.99
2014;11;22;17;00;18.88;0.00;6.00;44.58;6.92;231.34;9.83;331.56
2014;11;22;18;00;17.99;0.00;1.20;0.00;4.90;233.97;8.53;332.35
2014;11;22;19;00;17.43;0.00;0.30;0.00;2.55;261.87;9.66;333.43
2014;11;22;20;00;17.11;0.00;0.60;0.00;1.80;323.13;12.64;340.02
2014;11;22;21;00;16.84;0.00;5.10;0.00;2.90;352.87;14.00;342.03
2014;11;22;22;00;16.51;0.00;6.60;0.00;4.33;4.76;15.48;342.41
2014;11;22;23;00;16.23;0.00;11.40;0.00;5.51;11.31;17.45;338.20
2014;11;23;00;00;15.67;0.00;7.20;0.00;6.64;12.53;20.66;337.46
2014;11;23;01;00;14.91;0.00;7.80;0.00;7.42;14.04;23.01;339.86
2014;11;23;02;00;13.96;0.00;5.40;0.00;8.47;12.26;26.02;345.58
2014;11;23;03;00;12.91;0.00;3.00;0.00;9.96;12.53;29.43;352.27
2014;11;23;04;00;11.55;0.00;0.00;0.00;12.22;13.63;31.49;10.54
2014;11;23;05;00;11.09;0.00;4.80;0.00;12.57;13.24;34.32;12.72
2014;11;23;06;00;10.66;0.00;5.70;0.00;13.36;14.04;36.67;13.63
2014;11;23;07;00;10.53;0.00;8.40;26.06;13.71;13.67;39.13;12.76
2014;11;23;08;00;12.82;0.00;9.60;54.64;12.66;14.83;38.07;13.12
2014;11;23;09;00;15.93;0.00;8.70;53.87;14.12;19.36;34.76;15.62
2014;11;23;10;00;18.25;0.00;5.40;54.45;14.33;25.28;32.23;20.26
2014;11;23;11;00;20.38;0.00;3.30;56.55;15.32;29.58;26.42;17.45
2014;11;23;12;00;22.12;0.00;6.30;57.89;14.58;32.91;22.21;16.97
2014;11;23;13;00;23.41;0.00;3.00;55.98;13.28;32.83;18.89;7.67
2014;11;23;14;00;24.07;0.00;3.90;58.09;11.49;32.20;15.50;2.66
2014;11;23;15;00;24.15;0.00;4.80;57.51;9.50;24.62;14.06;357.06
2014;11;23;16;00;23.48;0.00;4.50;56.94;6.88;6.01;14.80;355.82
2014;11;23;17;00;21.81;0.00;3.60;45.62;6.21;349.99;16.20;360.00
2014;11;23;18;00;20.41;0.00;0.00;0.00;6.85;356.99;16.66;6.20
2014;11;23;19;00;19.14;0.00;0.00;0.00;8.31;4.97;16.95;12.26
2014;11;23;20;00;17.85;0.00;0.00;0.00;9.26;13.50;16.62;17.65
2014;11;23;21;00;16.53;0.00;0.00;0.00;9.79;17.10;16.31;22.04
2014;11;23;22;00;15.19;0.00;0.00;0.00;10.25;18.43;15.46;24.78
2014;11;23;23;00;13.95;0.00;0.00;0.00;10.59;17.82;14.83;29.05
2014;11;24;00;00;12.87;0.00;2.10;0.00;10.93;17.24;14.20;30.47
2014;11;24;01;00;12.00;0.00;4.80;0.00;11.38;18.43;14.69;30.96
2014;11;24;02;00;11.28;0.00;8.40;0.00;11.84;19.54;15.08;33.31
2014;11;24;03;00;10.70;0.00;12.00;0.00;12.07;17.35;15.68;31.87
2014;11;24;04;00;9.62;0.00;9.90;0.00;13.45;15.52;23.05;14.47
2014;11;24;05;00;9.27;0.00;8.40;0.00;13.90;16.56;24.25;18.17
2014;11;24;06;00;8.87;0.00;6.00;0.00;14.24;16.14;26.30;19.18
2014;11;24;07;00;8.77;0.00;7.50;25.11;15.03;16.70;28.75;22.07
2014;11;24;08;00;11.11;0.00;7.20;55.21;12.86;17.93;30.12;24.73
2014;11;24;09;00;15.19;0.00;6.90;55.40;13.10;20.92;29.95;25.64
2014;11;24;10;00;18.29;0.00;6.30;55.60;12.88;26.57;28.34;27.22
2014;11;24;11;00;20.77;0.00;5.40;55.98;13.78;33.27;24.64;25.07
2014;11;24;12;00;22.48;0.00;2.10;56.55;15.12;38.23;21.66;15.42
2014;11;24;13;00;23.65;0.00;1.80;58.66;14.06;39.81;19.65;13.78
2014;11;24;14;00;24.30;0.00;5.70;58.85;11.99;41.35;16.60;12.53
2014;11;24;15;00;24.41;0.00;5.40;56.36;9.59;34.29;15.46;12.09
2014;11;24;16;00;23.56;0.00;4.50;56.55;5.94;14.04;16.33;14.04
2014;11;24;17;00;22.39;0.00;1.80;45.30;6.13;356.63;18.21;18.43
2014;11;24;18;00;21.17;0.00;1.20;0.00;7.56;360.00;20.47;23.86
2014;11;24;19;00;19.95;0.00;0.00;0.00;8.76;9.46;21.43;29.15
2014;11;24;20;00;18.67;0.00;0.00;0.00;9.96;12.53;20.87;32.32
2014;11;24;21;00;17.23;0.00;0.00;0.00;10.83;15.42;18.97;33.39
2014;11;24;22;00;15.43;0.00;0.00;0.00;11.38;18.43;17.28;35.68
2014;11;24;23;00;13.52;0.00;0.00;0.00;12.07;17.35;14.98;35.22
2014;11;25;00;00;12.06;0.00;0.00;0.00;12.52;18.43;13.39;36.25
2014;11;25;01;00;11.06;0.00;0.00;0.00;12.52;18.43;11.59;36.16
2014;11;25;02;00;10.30;0.00;0.00;0.00;12.52;18.43;9.79;36.03
2014;11;25;03;00;9.72;0.00;0.00;0.00;12.52;18.43;7.79;33.69
2014;11;25;04;00;9.05;0.00;0.00;0.00;12.64;19.98;3.05;45.00
2014;11;25;05;00;8.69;0.00;0.00;0.00;12.64;19.98;1.30;33.69
2014;11;25;06;00;8.34;0.00;0.00;0.00;12.98;19.44;1.08;360.00
2014;11;25;07;00;8.20;0.00;0.00;25.91;12.98;19.44;1.61;333.43
2014;11;25;08;00;10.31;0.00;0.00;60.00;11.50;20.14;1.80;306.87
2014;11;25;09;00;14.20;0.00;0.00;60.00;8.56;22.25;2.41;296.57
2014;11;25;10;00;18.63;0.00;0.00;60.00;6.61;29.36;3.22;296.57
2014;11;25;11;00;21.35;0.00;0.00;60.00;4.39;34.99;4.10;307.87
2014;11;25;12;00;22.94;0.00;0.00;60.00;1.94;21.80;5.19;326.31
2014;11;25;13;00;23.72;0.00;0.00;60.00;2.10;300.96;6.73;344.48
2014;11;25;14;00;23.92;0.00;0.00;60.00;4.02;280.30;8.12;347.20
2014;11;25;15;00;23.57;0.00;0.00;60.00;5.41;273.81;10.24;349.88
2014;11;25;16;00;22.41;0.00;0.00;60.00;5.04;270.00;12.25;358.32
2014;11;25;17;00;20.75;0.00;0.00;47.28;4.10;285.26;13.34;3.09
2014;11;25;18;00;19.92;0.00;0.00;0.00;4.39;325.01;14.06;13.32
2014;11;25;19;00;19.20;0.00;0.00;0.00;5.40;360.00;14.18;23.96
2014;11;25;20;00;18.60;0.00;0.00;0.00;6.64;12.53;14.69;30.96
2014;11;25;21;00;18.10;0.00;0.00;0.00;7.17;17.53;14.78;34.08
2014;11;25;22;00;17.55;0.00;0.00;0.00;8.31;17.65;14.19;35.71
2014;11;25;23;00;16.88;0.00;0.00;0.00;9.11;18.43;13.18;34.99
2014;11;26;00;00;16.10;0.00;0.00;0.00;9.79;17.10;12.78;32.35
2014;11;26;01;00;15.15;0.00;0.00;0.00;10.59;17.82;12.56;27.30
2014;11;26;02;00;13.89;0.00;0.00;0.00;11.04;19.03;12.88;26.57
2014;11;26;03;00;12.53;0.00;0.00;0.00;11.73;17.88;12.72;25.11
2014;11;26;04;00;11.68;0.00;0.00;0.00;11.84;19.54;10.95;46.33
2014;11;26;05;00;10.89;0.00;0.00;0.00;12.18;18.97;11.21;42.40
2014;11;26;06;00;10.33;0.00;0.00;0.00;12.52;18.43;10.97;41.01
2014;11;26;07;00;10.08;0.00;0.00;25.00;13.21;17.45;10.46;40.82
2014;11;26;08;00;12.03;0.00;0.00;60.00;12.41;16.86;10.01;37.69
2014;11;26;09;00;15.84;0.00;0.00;60.00;9.79;17.10;9.59;34.29
2014;11;26;10;00;20.32;0.00;0.00;60.00;8.56;22.25;9.79;36.03
2014;11;26;11;00;23.21;0.00;0.00;60.00;7.24;26.57;10.09;34.82
2014;11;26;12;00;25.29;0.00;0.00;60.00;5.82;21.80;10.50;30.96
2014;11;26;13;00;26.43;0.00;0.00;60.00;3.42;18.43;10.32;29.25
2014;11;26;14;00;26.88;0.00;0.00;60.00;2.16;360.00;10.16;22.93
2014;11;26;15;00;26.56;0.00;0.00;60.00;2.04;315.00;10.37;20.32
2014;11;26;16;00;25.09;0.00;0.00;60.00;2.74;293.20;10.59;17.82
2014;11;26;17;00;23.79;0.00;0.00;47.01;4.35;335.56;10.70;19.65
2014;11;26;18;00;22.93;0.00;0.00;0.00;5.45;7.59;10.79;25.71
2014;11;26;19;00;22.25;0.00;0.00;0.00;6.83;18.43;10.19;32.01
2014;11;26;20;00;21.63;0.00;0.00;0.00;7.75;21.80;9.45;40.36
2014;11;26;21;00;21.07;0.00;0.00;0.00;8.89;21.37;8.65;45.00
2014;11;26;22;00;20.31;0.00;0.00;0.00;9.69;21.80;7.20;53.13
2014;11;26;23;00;19.39;0.00;0.00;0.00;10.37;20.32;6.19;54.46
2014;11;27;00;00;18.35;0.00;0.00;0.00;10.70;19.65;4.90;53.97
2014;11;27;01;00;17.11;0.00;0.00;0.00;11.38;18.43;3.05;45.00
2014;11;27;02;00;15.53;0.00;0.00;0.00;11.84;19.54;2.81;39.81
2014;11;27;03;00;14.05;0.00;0.00;0.00;12.30;20.56;2.28;18.43
2014;11;27;04;00;12.05;0.00;0.30;0.00;12.98;19.44;5.40;53.13
2014;11;27;05;00;11.63;0.00;0.00;0.00;12.98;19.44;4.33;48.37
2014;11;27;06;00;11.26;0.00;0.00;0.00;13.10;20.92;3.40;57.99
2014;11;27;07;00;11.06;0.00;0.30;24.10;13.10;20.92;2.19;80.54
2014;11;27;08;00;13.13;0.00;0.60;59.81;12.18;18.97;1.14;161.57
2014;11;27;09;00;16.97;0.00;2.70;59.62;9.11;18.43;2.31;218.66
2014;11;27;10;00;21.31;0.00;10.80;58.28;6.44;26.57;3.05;225.00
2014;11;27;11;00;24.77;0.00;16.20;53.11;4.20;30.96;3.32;229.40
2014;11;27;12;00;26.73;0.00;33.00;49.66;0.36;360.00;3.40;237.99
2014;11;27;13;00;27.59;0.00;8.40;38.94;4.20;239.04;3.42;251.57
2014;11;27;14;00;27.62;0.00;3.30;54.64;5.69;235.30;2.88;270.00
2014;11;27;15;00;27.03;0.00;1.50;57.89;5.99;237.26;2.97;284.04
2014;11;27;16;00;25.52;0.00;0.90;59.04;4.61;231.34;2.10;300.96
2014;11;27;17;00;23.72;0.00;4.50;46.32;3.32;229.40;1.30;326.31
2014;11;27;18;00;22.64;0.00;1.80;0.00;1.14;288.43;0.80;63.43
2014;11;27;19;00;21.97;0.00;0.30;0.00;2.60;33.69;1.94;111.80
2014;11;27;20;00;21.47;0.00;0.00;0.00;4.58;45.00;3.32;139.40
2014;11;27;21;00;21.00;0.00;0.00;0.00;5.60;45.00;4.55;161.57
2014;11;27;22;00;20.54;0.00;0.00;0.00;6.13;40.24;5.41;176.19
2014;11;27;23;00;20.06;0.00;0.00;0.00;6.70;36.25;5.80;187.13
2014;11;28;00;00;19.57;0.00;0.00;0.00;6.99;34.51;6.49;199.44
2014;11;28;01;00;19.14;0.00;0.00;0.00;7.29;32.91;6.79;212.01
2014;11;28;02;00;18.66;0.00;0.00;0.00;7.59;31.43;6.92;218.66
2014;11;28;03;00;18.09;0.00;0.00;0.00;7.90;30.07;7.39;226.97
2014;11;28;04;00;16.28;0.00;0.00;0.00;9.50;24.62;6.99;191.89
2014;11;28;05;00;15.73;0.00;0.00;0.00;9.83;23.75;6.83;198.43
2014;11;28;06;00;15.12;0.00;0.00;0.00;9.98;25.64;6.64;192.53
2014;11;28;07;00;14.58;0.00;0.00;23.19;9.66;26.57;7.07;194.74
2014;11;28;08;00;14.59;0.00;0.00;60.00;9.18;25.56;7.97;198.43
2014;11;28;09;00;17.21;0.00;0.00;60.00;5.96;25.02;8.23;203.20
2014;11;28;10;00;20.95;0.00;0.00;60.00;1.61;116.57;8.56;202.25
2014;11;28;11;00;23.23;0.00;0.00;60.00;4.69;184.40;8.53;207.65
2014;11;28;12;00;24.39;0.00;0.00;60.00;6.83;198.43;8.09;212.28
2014;11;28;13;00;24.92;0.00;0.00;60.00;8.23;203.20;7.70;217.41
2014;11;28;14;00;24.92;0.00;0.00;60.00;8.85;206.57;8.16;221.42
2014;11;28;15;00;24.39;0.00;0.00;60.00;8.37;205.46;8.40;223.26
